OBJECTID,RCSTA,RC Code,Roadway Name,Station Start,Station End,Functional Class,Factor Group,Specific Recorder Placement,Channel Notes,Vehicle Axle Code,Count Year,Count Month,Day of First Data,Federal Direction,Full Count,1200am-0100am,0100am-0200am,0200am-0300am,0300am-0400am,0400am-0500am,0500am-0600am,0600am-0700am,0700am-0800am,0800am-0900am,0900am-1000am,1000am-1100am,1100am-1200pm,1200pm-0100pm,0100pm-0200pm,0200pm-0300pm,0300pm-0400pm,0400pm-0500pm,0500pm-0600pm,0600pm-0700pm,0700pm-0800pm,0800pm-0900pm,0900pm-1000pm,1000pm-1100pm,1100pm-1200pm,Average Weekday Daily Traffic,Seasonal Factor,Axle Factor,AADT,High Hour Value,High Hour Interval,Average Weekday F1S,Average Weekday F2S,Average Weekday F3S,Average Weekday F4S,Average Weekday F5S,Average Weekday F6S,Average Weekday F7S,Average Weekday F8S,Average Weekday F9S,Average Weekday F10S,Average Weekday F11S,Average Weekday F12S,Average Weekday F13S,Average Weekday Unclassified,Average Weekday Totals,Average Weekday Percent F3_13,Average Weekday Percent F4_13,Average Weekday Percent F4_7,Average Weekday Percent F8_13,Average Weekday Percent F1,Average Weekday Percent F2,Average Weekday Percent F3,Average Weekday Percent F4,Average Weekday Percent F5_7,Axle Correction Factor,Single Unit Peak,Combination Unit Peak,Single Unit AADT,Combination Unit AADT,Average Speed,50th Percentile Speed,85th Percentile Speed,Vehicles Exceeding 55mph,Vehicles Exceeding 65mph,Region,Region Number,County Number,Municipality,Latitude,Longitude,x,y
30951955,364045,36,ELMIRA RD,S PLAIN ST,TRAFFIC CIR/S ALBANY ST,16,30,225' S of traffic circle    ,,1,2019,10,21,Combined Total,Y,65,29,28,26,55,126,286,630,704,637,664,771,920,872,904,981,1165,1142,858,624,500,321,227,149,12684,1.079,1,11756,1165,17,29,10738,1552,53,208,37,5,13,0,0,0,0,1,,12636,15,3,2,0,0,85,12,0,2,1,0,0,,,27,28,33,0,0,,3,6,,42.4312,-76.50236,376420.3531999998,4698746.9594
30951956,366014,36,S PLAIN ST,ELMIRA RD,N TITUS AVE,16,30,55' S of N Titus Ave        ,NB Travel Lane                                    ,1,2019,10,21,Northbound,,3,2,2,0,2,0,5,27,48,42,50,66,70,72,71,74,78,76,48,26,26,11,6,5,810,1.079,1,751,78,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,42.43409,-76.50371,376314.98780000024,4699069.8331
30951957,366014,36,S PLAIN ST,ELMIRA RD,N TITUS AVE,16,30,55' S of N Titus Ave        ,SB Travel Lane                                    ,1,2019,10,21,Southbound,,0,2,0,1,0,0,4,18,40,43,48,60,72,68,72,88,90,86,54,24,28,16,10,4,828,1.079,1,767,90,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,42.43409,-76.50371,376314.98780000024,4699069.8331
30951958,366014,36,S PLAIN ST,ELMIRA RD,N TITUS AVE,16,30,55' S of N Titus Ave        ,,1,2019,10,21,Combined Total,Y,3,4,2,1,2,0,9,45,88,85,98,126,142,140,143,162,168,162,102,50,54,27,16,9,1638,1.079,1,1518,168,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,42.43409,-76.50371,376314.98780000024,4699069.8331
30951968,368611,36,ELMIRA RD,S MEADOW ST,S PLAIN ST,16,30,470' W of S Plain St        ,EB Travel Lane                                    ,1,2019,10,21,Eastbound,,29,11,11,15,37,86,187,396,456,354,342,396,469,462,447,462,506,521,440,325,264,178,117,75,6586,1.079,1,6104,521,18,11,5679,727,45,95,18,2,2,0,0,0,0,0,,6579,14,2,2,0,0,86,11,1,2,1,0,0,,,29,30,34,0,0,,3,6,,42.42993,-76.50494,376205.62590000033,4698609.6964
30951969,368611,36,ELMIRA RD,S MEADOW ST,S PLAIN ST,16,30,470' W of S Plain St        ,WB Travel Lane                                    ,1,2019,10,21,Westbound,,37,19,19,11,20,43,113,263,317,362,405,473,561,521,575,619,751,714,470,340,258,156,121,81,7249,1.079,1,6718,751,17,16,6085,933,33,136,8,2,8,0,0,0,0,0,,7221,16,3,2,0,0,84,13,0,2,1,0,0,,,28,30,34,0,0,,3,6,,42.42993,-76.50494,376205.62590000033,4698609.6964
30951970,368611,36,ELMIRA RD,S MEADOW ST,S PLAIN ST,16,30,470' W of S Plain St        ,,1,2019,10,21,Combined Total,Y,66,30,30,26,57,129,300,659,773,716,747,869,1030,983,1022,1081,1257,1235,910,665,522,334,238,156,13835,1.079,1,12822,1257,17,27,11764,1660,78,231,26,4,10,0,0,0,0,0,,13800,15,3,2,0,0,85,12,1,2,1,0,0,,,29,30,34,0,0,,3,6,,42.42993,-76.50494,376205.62590000033,4698609.6964
30951971,368613,36,ALBANY ST,TRAFFIC CIR/W SPENCER ST,S TITUS AVE,16,30,40' S of Hyers St           ,NB Travel Lane                                    ,1,2019,10,21,Northbound,,7,1,2,3,6,16,60,153,182,116,88,91,102,111,90,109,110,116,77,49,33,25,14,7,1568,1.079,1,1453,182,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,42.4333,-76.50147,376497.6875,4698978.8498
30955646,368613,36,ALBANY ST,TRAFFIC CIR/W SPENCER ST,S TITUS AVE,16,30,40' S of Hyers St           ,SB Travel Lane                                    ,1,2019,10,21,Southbound,,10,4,1,2,3,9,23,65,98,93,99,119,136,132,139,178,227,233,133,84,57,40,27,15,1927,1.079,1,1786,233,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,42.4333,-76.50147,376497.6875,4698978.8498
30955647,368613,36,ALBANY ST,TRAFFIC CIR/W SPENCER ST,S TITUS AVE,16,30,40' S of Hyers St           ,,1,2019,10,21,Combined Total,Y,17,5,3,5,9,25,83,218,280,209,187,210,238,243,229,287,337,349,210,133,90,65,41,22,3495,1.079,1,3239,349,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,42.4333,-76.50147,376497.6875,4698978.8498
30956590,364000,36,N AURORA ST,E STATE ST,E SENECA ST,16,30,190' S of Rt. 79            ,NB travel and passing lanes                       ,2,2019,6,17,Northbound,,38,23,15,14,20,74,123,463,607,542,467,377,533,558,576,619,629,697,545,429,281,197,118,85,8030,1.113,0.988,7215,697,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,42.43996,-76.49561,376992.7363999998,4699709.873199999
30956591,364000,36,N AURORA ST,E STATE ST,E SENECA ST,16,30,190' S of Rt. 79            ,,2,2019,6,17,Combined Total,Y,38,23,15,14,20,74,123,463,607,542,467,377,533,558,576,619,629,697,545,429,281,197,118,85,8030,1.113,0.988,7215,697,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,42.43996,-76.49561,376992.7363999998,4699709.873199999
30956592,364026,36,E LINCOLN ST,N CAYUGA ST,LAKE ST,16,30,100' E of Utica St.         ,EB travel lane                                    ,1,2019,6,17,Eastbound,,5,3,3,3,3,5,19,63,101,60,55,70,80,76,67,83,87,78,57,57,41,30,20,11,1077,1.113,1,968,101,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,42.45204,-76.49825,376799.2818,4701055.077099999
30956593,364026,36,E LINCOLN ST,N CAYUGA ST,LAKE ST,16,30,100' E of Utica St.         ,WB travel lane                                    ,1,2019,6,17,Westbound,,8,3,2,1,1,7,16,45,112,75,67,78,94,79,104,134,114,101,78,72,37,35,13,14,1290,1.113,1,1159,134,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,42.45204,-76.49825,376799.2818,4701055.077099999
30956594,364026,36,E LINCOLN ST,N CAYUGA ST,LAKE ST,16,30,100' E of Utica St.         ,,1,2019,6,17,Combined Total,Y,13,6,5,4,4,12,35,108,213,135,122,148,174,155,171,217,201,179,135,129,78,65,33,25,2367,1.113,1,2127,217,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,42.45204,-76.49825,376799.2818,4701055.077099999
30959011,364015,36,DRYDEN RD,COLLEGE AVE,MAPLE AVE,16,30,225' W of Ithica Rd.        ,EB travel lane                                    ,1,2019,5,20,Eastbound,,29,15,14,6,10,9,29,74,139,113,107,127,127,157,151,143,144,143,95,86,75,54,45,34,1926,1.089,1,1769,157,14,18,1700,168,7,27,1,0,1,0,0,0,0,0,,1922,11,2,2,0,1,88,9,0,1,1,0,0,,,18,21,27,0,0,,3,6,,42.44112,-76.47863,378391.5378999999,4699814.214299999
30959012,364015,36,DRYDEN RD,COLLEGE AVE,MAPLE AVE,16,30,225' W of Ithica Rd.        ,WB travel lane                                    ,1,2019,5,20,Westbound,,23,15,7,2,5,9,29,74,122,103,103,118,128,96,125,114,131,102,71,60,53,32,29,24,1575,1.089,1,1446,157,14,21,1246,95,1,16,34,1,1,0,0,0,0,5,,1420,11,4,4,0,1,88,7,0,4,1,0,0,,,20,22,27,0,0,,3,6,,42.44112,-76.47863,378391.5378999999,4699814.214299999
30959013,364015,36,DRYDEN RD,COLLEGE AVE,MAPLE AVE,16,30,225' W of Ithica Rd.        ,,1,2019,5,20,Combined Total,Y,52,30,21,8,15,18,58,148,261,216,210,245,255,253,276,257,275,245,166,146,128,86,74,58,3501,1.089,1,3215,276,15,39,2946,263,8,43,35,1,2,0,0,0,0,5,,3342,11,3,3,0,1,88,8,0,2,1,0,0,,,19,22,27,0,0,,3,6,,42.44112,-76.47863,378391.5378999999,4699814.214299999
30959014,364028,36,S PLAIN ST,GREEN ST,BUFFALO ST,16,30,100' S of Rt. 79            ,NB travel lane                                    ,1,2019,5,21,Northbound,,4,2,2,3,0,2,14,36,52,58,55,62,77,75,79,75,99,86,53,45,29,19,12,8,947,1.089,1,870,99,17,25,768,117,0,10,21,0,0,0,0,0,0,0,,941,16,3,3,0,3,82,12,0,3,1,0,0,,,14,11,19,0,0,,3,6,,42.43996,-76.50394,376307.61670000013,4699721.9779
30959015,364028,36,S PLAIN ST,GREEN ST,BUFFALO ST,16,30,100' S of Rt. 79            ,SB travel lane                                    ,1,2019,5,21,Southbound,,8,4,4,2,0,2,18,60,108,117,92,92,131,139,139,177,228,208,97,72,55,31,28,13,1825,1.089,1,1676,228,17,34,1530,148,14,14,17,0,0,0,0,0,0,0,,1757,11,3,3,0,2,87,8,1,2,1,0,0,,,14,12,21,0,0,,3,6,,42.43996,-76.50394,376307.61670000013,4699721.9779
30959016,364028,36,S PLAIN ST,GREEN ST,BUFFALO ST,16,30,100' S of Rt. 79            ,,1,2019,5,21,Combined Total,Y,12,6,6,5,0,4,32,96,160,175,147,154,208,214,218,252,327,294,150,117,84,50,40,21,2772,1.089,1,2546,327,17,59,2298,265,14,24,38,0,0,0,0,0,0,0,,2698,13,3,3,0,2,85,10,1,2,1,0,0,,,14,12,20,0,0,,3,6,,42.43996,-76.50394,376307.61670000013,4699721.9779
30959017,364029,36,N PLAIN ST,BUFFALO ST,COURT ST,16,30,100' S of Court St.         ,NB travel lane                                    ,1,2019,5,21,Northbound,,2,2,2,2,1,2,15,49,56,56,52,60,81,81,86,88,114,96,53,45,24,15,13,8,1003,1.089,1,921,114,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,42.44215,-76.5041,376298.7662000004,4699965.390699999
30959018,364029,36,N PLAIN ST,BUFFALO ST,COURT ST,16,30,100' S of Court St.         ,SB travel lane                                    ,1,2019,5,21,Southbound,,7,2,1,0,1,4,14,44,94,105,79,90,117,119,116,162,174,202,84,59,41,30,18,11,1574,1.089,1,1445,202,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,42.44215,-76.5041,376298.7662000004,4699965.390699999
30959019,364029,36,N PLAIN ST,BUFFALO ST,COURT ST,16,30,100' S of Court St.         ,,1,2019,5,21,Combined Total,Y,9,4,3,2,2,6,29,93,150,161,131,150,198,200,202,250,288,298,137,104,65,45,31,19,2577,1.089,1,2366,298,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,42.44215,-76.5041,376298.7662000004,4699965.390699999
30959020,364044,36,WAIT AVE,TRIPHAMMER RD,THURSTON AVE,16,30,45' W of Wycoff Ave.        ,NB travel lane                                    ,1,2019,5,20,Northbound,,2,1,1,1,4,3,7,31,23,11,10,12,12,7,6,14,18,13,8,7,7,6,3,2,209,1.089,1,192,31,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,42.45447,-76.48394,377980.73170000035,4701304.231899999
30959021,364044,36,WAIT AVE,TRIPHAMMER RD,THURSTON AVE,16,30,45' W of Wycoff Ave.        ,SB travel lane                                    ,1,2019,5,20,Southbound,,3,3,2,1,1,1,4,12,20,17,16,17,23,24,23,26,50,29,20,14,10,6,4,3,329,1.089,1,302,50,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,42.45447,-76.48394,377980.73170000035,4701304.231899999
30959022,364044,36,WAIT AVE,TRIPHAMMER RD,THURSTON AVE,16,30,45' W of Wycoff Ave.        ,,1,2019,5,20,Combined Total,Y,5,4,3,2,5,4,11,43,43,28,26,29,35,31,29,40,68,42,28,21,17,12,7,5,538,1.089,1,494,68,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,42.45447,-76.48394,377980.73170000035,4701304.231899999
30960884,362043,36,ELM ST,HALLER BLVD,CHESTNUT ST,19,30,300' E of W Village Place   ,EB Travel Lane                                    ,1,2019,11,4,Eastbound,,5,4,4,5,4,13,26,84,93,65,49,48,49,52,60,66,60,54,40,33,21,21,15,11,882,1.033,1,854,93,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,42.43719,-76.52129,374875.11369999964,4699439.822699999
30960885,362043,36,ELM ST,HALLER BLVD,CHESTNUT ST,19,30,300' E of W Village Place   ,WB Travel Lane                                    ,1,2019,11,4,Westbound,,9,7,7,3,3,9,10,29,36,39,39,51,47,45,72,76,74,89,62,49,39,34,24,13,866,1.033,1,838,93,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,42.43719,-76.52129,374875.11369999964,4699439.822699999
30960886,362043,36,ELM ST,HALLER BLVD,CHESTNUT ST,19,30,300' E of W Village Place   ,,1,2019,11,4,Combined Total,Y,14,11,11,8,7,22,36,113,129,104,88,99,96,97,132,142,134,143,102,82,60,55,39,24,1748,1.033,1,1692,143,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,42.43719,-76.52129,374875.11369999964,4699439.822699999
30960890,362221,36,N AURORA ST,E LINCOLN,E FALLS ST,16,30,60' S of E Falls St         ,NB Travel Lane                                    ,1,2019,11,5,Northbound,,0,0,0,0,0,1,2,6,18,12,9,6,8,8,13,14,15,14,5,6,3,2,1,2,145,1.033,1,140,18,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,42.45263,-76.49657,376938.5860000001,4701118.1537999995
30960891,362221,36,N AURORA ST,E LINCOLN,E FALLS ST,16,30,60' S of E Falls St         ,SB Travel Lane                                    ,1,2019,11,5,Southbound,,0,0,0,0,0,1,3,7,14,8,6,7,8,7,6,14,10,10,4,3,1,0,1,1,111,1.033,1,107,18,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,42.45263,-76.49657,376938.5860000001,4701118.1537999995
30960892,362221,36,N AURORA ST,E LINCOLN,E FALLS ST,16,30,60' S of E Falls St         ,,1,2019,11,5,Combined Total,Y,0,0,0,0,0,2,5,13,32,20,15,13,16,15,19,28,25,24,9,9,4,2,2,3,256,1.033,1,247,32,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,42.45263,-76.49657,376938.5860000001,4701118.1537999995
30960893,364009,36,COLUMBIA ST,HUDSON ST,GILES ST,17,30,65' E of Cottage Place      ,EB Travel Lane                                    ,1,2019,11,5,Eastbound,,11,5,5,1,3,9,18,73,115,83,68,71,84,96,96,137,173,185,100,82,59,51,33,22,1580,1.033,1,1530,185,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,42.43607,-76.49099,377365.1320000002,4699271.2399
30960894,364009,36,COLUMBIA ST,HUDSON ST,GILES ST,17,30,65' E of Cottage Place      ,WB Travel Lane                                    ,1,2019,11,5,Westbound,,8,4,1,1,7,14,49,86,156,102,74,65,72,73,91,94,138,134,83,50,32,29,19,11,1393,1.033,1,1348,185,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,42.43607,-76.49099,377365.1320000002,4699271.2399
30960895,364009,36,COLUMBIA ST,HUDSON ST,GILES ST,17,30,65' E of Cottage Place      ,,1,2019,11,5,Combined Total,Y,19,9,6,2,10,23,67,159,271,185,142,136,156,169,187,231,311,319,183,132,91,80,52,33,2973,1.033,1,2878,319,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,42.43607,-76.49099,377365.1320000002,4699271.2399
30960896,364016,36,EDDY ST,E STATE ST,WILLIAMS ST,17,30,95' N of E State St         ,NB Travel Lane                                    ,1,2019,11,5,Northbound,,37,21,10,3,3,11,20,62,111,80,66,77,68,80,57,64,80,77,68,78,72,70,47,34,1296,1.033,1,1255,111,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,42.4384,-76.4874,377664.95100000035,4699524.785
30960897,364016,36,EDDY ST,E STATE ST,WILLIAMS ST,17,30,95' N of E State St         ,SB Travel Lane                                    ,1,2019,11,5,Southbound,,32,21,13,5,2,4,7,19,23,42,41,59,44,56,41,58,62,57,71,66,65,57,43,41,929,1.033,1,899,111,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,42.4384,-76.4874,377664.95100000035,4699524.785
30960898,364016,36,EDDY ST,E STATE ST,WILLIAMS ST,17,30,95' N of E State St         ,,1,2019,11,5,Combined Total,Y,69,42,23,8,5,15,27,81,134,122,107,136,112,136,98,122,142,134,139,144,137,127,90,75,2225,1.033,1,2154,144,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,42.4384,-76.4874,377664.95100000035,4699524.785
30960900,364027,36,MAPLE AVE,DRYDEN RD,ITHACA CITY LINE,17,30,260' W of Energy Dr         ,EB Travel Lane                                    ,1,2019,10,29,Eastbound,,20,17,9,5,4,12,23,67,100,71,64,84,76,88,74,78,130,112,86,65,62,59,38,32,1376,1.079,1,1275,130,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,42.44124,-76.47575,378628.63709999993,4699823.417099999
30960901,364027,36,MAPLE AVE,DRYDEN RD,ITHACA CITY LINE,17,30,260' W of Energy Dr         ,WB Travel Lane                                    ,1,2019,10,29,Westbound,,15,12,6,3,3,5,33,79,142,99,78,95,94,76,90,86,115,101,79,61,43,40,25,22,1402,1.079,1,1299,142,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,42.44124,-76.47575,378628.63709999993,4699823.417099999
30960902,364027,36,MAPLE AVE,DRYDEN RD,ITHACA CITY LINE,17,30,260' W of Energy Dr         ,,1,2019,10,29,Combined Total,Y,35,29,15,8,7,17,56,146,242,170,142,179,170,164,164,164,245,213,165,126,105,99,63,54,2778,1.079,1,2574,245,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,42.44124,-76.47575,378628.63709999993,4699823.417099999
30960903,364038,36,STEWART AVE,UNIVERSITY AVE,WILLARD WAY,17,30,80' S of Williard Way       ,NB Travel Lane                                    ,1,2019,10,29,Northbound,,39,33,15,6,4,3,10,27,60,56,61,72,70,82,82,76,108,154,104,80,72,81,61,46,1402,1.079,1,1299,154,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,42.45025,-76.49056,377428.1506000003,4700845.1786
30960904,364038,36,STEWART AVE,UNIVERSITY AVE,WILLARD WAY,17,30,80' S of Williard Way       ,SB Travel Lane                                    ,1,2019,10,29,Southbound,,37,26,14,4,4,5,18,72,154,118,95,91,113,96,106,96,117,131,131,98,83,88,59,51,1807,1.079,1,1675,154,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,42.45025,-76.49056,377428.1506000003,4700845.1786
30960905,364038,36,STEWART AVE,UNIVERSITY AVE,WILLARD WAY,17,30,80' S of Williard Way       ,,1,2019,10,29,Combined Total,Y,76,59,29,10,8,8,28,99,214,174,156,163,183,178,188,172,225,285,235,178,155,169,120,97,3209,1.079,1,2974,285,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,42.45025,-76.49056,377428.1506000003,4700845.1786
30960906,364041,36,TIOGA ST,TOMPKINS ST,E LINCOLN ST,17,30,45' S of King St            ,NB Travel Lane                                    ,1,2019,11,5,Northbound,,4,1,2,1,2,4,8,40,81,48,48,50,51,84,68,106,131,111,49,43,34,22,10,6,1004,1.033,1,972,131,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,42.45011,-76.49735,376869.5089999996,4700839.4617
30960907,364041,36,TIOGA ST,TOMPKINS ST,E LINCOLN ST,17,30,45' S of King St            ,SB Travel Lane                                    ,1,2019,11,5,Southbound,,3,2,1,0,1,3,8,44,131,58,28,35,41,48,48,100,62,56,36,22,19,10,10,4,770,1.033,1,745,131,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,42.45011,-76.49735,376869.5089999996,4700839.4617
30960908,364041,36,TIOGA ST,TOMPKINS ST,E LINCOLN ST,17,30,45' S of King St            ,,1,2019,11,5,Combined Total,Y,7,3,3,1,3,7,16,84,212,106,76,85,92,132,116,206,193,167,85,65,53,32,20,10,1774,1.033,1,1717,212,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,42.45011,-76.49735,376869.5089999996,4700839.4617
30961231,364042,36,TRIPHAMMER RD,WAIT AVE,JESSUP RD,16,30,35' N of Sisson Place       ,NB Travel Lane                                    ,1,2019,10,29,Northbound,,71,44,22,8,16,21,47,136,151,127,124,144,141,134,147,152,235,208,157,160,126,118,102,86,2677,1.079,1,2481,235,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,42.45526,-76.48091,378231.4139999999,4701387.602
30961232,364042,36,TRIPHAMMER RD,WAIT AVE,JESSUP RD,16,30,35' N of Sisson Place       ,SB Travel Lane                                    ,1,2019,10,29,Southbound,,42,28,13,7,10,21,41,121,179,145,114,104,86,110,112,115,135,119,110,117,80,87,57,48,2001,1.079,1,1854,235,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,42.45526,-76.48091,378231.4139999999,4701387.602
30961233,364042,36,TRIPHAMMER RD,WAIT AVE,JESSUP RD,16,30,35' N of Sisson Place       ,,1,2019,10,29,Combined Total,Y,113,72,35,15,26,42,88,257,330,272,238,248,227,244,259,267,370,327,267,277,206,205,159,134,4678,1.079,1,4335,370,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,42.45526,-76.48091,378231.4139999999,4701387.602
30961234,366021,36,MADISON ST,WILLOW AVE,SECOND ST,19,30,75' W of Lake Ave           ,EB Travel Lane                                    ,1,2019,11,5,Eastbound,,2,0,0,0,1,1,3,10,15,6,7,11,9,14,14,18,13,12,10,5,5,4,2,1,163,1.033,1,158,18,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,42.44671,-76.50149,376522.38129999954,4700467.937000001
30961235,366021,36,MADISON ST,WILLOW AVE,SECOND ST,19,30,75' W of Lake Ave           ,WB Travel Lane                                    ,1,2019,11,5,Westbound,,1,2,0,1,1,1,4,12,27,12,14,14,22,16,21,27,29,21,11,11,5,3,5,2,262,1.033,1,254,29,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,42.44671,-76.50149,376522.38129999954,4700467.937000001
30961236,366021,36,MADISON ST,WILLOW AVE,SECOND ST,19,30,75' W of Lake Ave           ,,1,2019,11,5,Combined Total,Y,3,2,0,1,2,2,7,22,42,18,21,25,31,30,35,45,42,33,21,16,10,7,7,3,425,1.033,1,412,45,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,42.44671,-76.50149,376522.38129999954,4700467.937000001
30964332,360440,36,E STATE ST,CITY OF ITHACA,AFTER MITCHELL ST,14,30,310' N of Water St.         ,NB travel lane                                    ,1,2019,6,17,Northbound,,17,10,10,9,13,65,157,302,352,233,218,198,210,206,208,230,243,254,188,132,102,74,57,28,3516,1.113,1,3159,352,9,17,2818,448,55,85,17,2,25,30,1,0,0,0,,3498,19,6,5,2,0,81,13,2,3,1,0,0,,,32,33,38,0,0,,3,6,,42.43527,-76.48301,378019.95359999966,4699170.9102
30964333,360440,36,E STATE ST,CITY OF ITHACA,AFTER MITCHELL ST,14,30,310' N of Water St.         ,SB travel lane                                    ,1,2019,6,17,Southbound,,22,22,9,8,10,16,62,127,160,192,188,237,271,278,279,349,397,413,251,243,201,153,72,49,4009,1.113,1,3602,413,18,26,3218,492,57,98,27,3,21,44,5,0,0,1,,3992,19,6,5,2,1,81,12,1,3,1,0,0,,,33,34,39,0,0,,3,6,,42.43527,-76.48301,378019.95359999966,4699170.9102
30964334,360440,36,E STATE ST,CITY OF ITHACA,AFTER MITCHELL ST,14,30,310' N of Water St.         ,,1,2019,6,17,Combined Total,Y,39,32,19,17,23,81,219,429,512,425,406,435,481,484,487,579,640,667,439,375,303,227,129,77,7525,1.113,1,6761,667,18,43,6036,940,112,183,44,5,46,74,6,0,0,1,,7490,19,6,5,2,1,81,13,1,3,1,0,0,,,33,34,38,0,0,,3,6,,42.43527,-76.48301,378019.95359999966,4699170.9102
30964677,362018,36,PINE TREE RD,NY 79,ELLIS HOLW RD,16,30,1035' S of Mitchell St/CR110,NB Travel Lane                                    ,1,2019,10,29,Northbound,,14,10,6,20,48,105,223,554,591,346,214,220,228,196,189,189,205,223,159,127,75,52,47,28,4069,1.079,1,3771,591,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,42.43368,-76.46319,379647.1712999996,4698966.0671
30964678,362018,36,PINE TREE RD,NY 79,ELLIS HOLW RD,16,30,1035' S of Mitchell St/CR110,SB Travel Lane                                    ,1,2019,10,29,Southbound,,24,17,13,6,10,13,46,102,171,176,160,190,236,212,266,331,487,460,288,204,142,109,67,39,3769,1.079,1,3493,591,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,42.43368,-76.46319,379647.1712999996,4698966.0671
30964679,362018,36,PINE TREE RD,NY 79,ELLIS HOLW RD,16,30,1035' S of Mitchell St/CR110,,1,2019,10,29,Combined Total,Y,38,27,19,26,58,118,269,656,762,522,374,410,464,408,455,520,692,683,447,331,217,161,114,67,7838,1.079,1,7264,762,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,42.43368,-76.46319,379647.1712999996,4698966.0671
30968814,368602,36,CASCADILLA ST,FULTON ST,CAYUGA ST,17,30,95' E of Monroe St          ,EB Travel Lane                                    ,1,2019,11,5,Eastbound,,5,6,1,3,5,2,18,66,112,101,101,98,106,100,109,130,134,154,99,78,55,39,30,16,1568,1.033,1,1518,154,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,6,,42.44456,-76.50318,376379.1701999996,4700231.659
